Fields,BoundingBox,X,Y,id,left,top,right,bottom
86,"[-93.1744517865740,44.9927750229451;-93.1743737865740,44.9927820229451]","[-93.1744517865740,-93.1743737865740,-93.1743737865740,-93.1744517865740,-93.1744517865740,NaN]","[44.9927820229451,44.9927820229451,44.9927750229451,44.9927750229451,44.9927820229451,NaN]",98,-93.17452594,44.99280636,-93.17444794,44.99279936
87,"[-93.1744498559971,44.9927682500718;-93.1743718559971,44.9927752500718]","[-93.1744498559971,-93.1743718559971,-93.1743718559971,-93.1744498559971,-93.1744498559971,NaN]","[44.9927752500718,44.9927752500718,44.9927682500718,44.9927682500718,44.9927752500718,NaN]",99,-93.17452594,44.99279936,-93.17444794,44.99279236
88,"[-93.1744472440402,44.9927611365084;-93.1743692440402,44.9927681365084]","[-93.1744472440402,-93.1743692440402,-93.1743692440402,-93.1744472440402,-93.1744472440402,NaN]","[44.9927681365084,44.9927681365084,44.9927611365084,44.9927611365084,44.9927681365084,NaN]",100,-93.17452594,44.99279236,-93.17444794,44.99278536
89,"[-93.1744508780673,44.9927539093817;-93.1743728780673,44.9927609093817]","[-93.1744508780673,-93.1743728780673,-93.1743728780673,-93.1744508780673,-93.1744508780673,NaN]","[44.9927609093817,44.9927609093817,44.9927539093817,44.9927539093817,44.9927609093817,NaN]",101,-93.17452594,44.99278536,-93.17444794,44.99277836
90,"[-93.1744508780673,44.9927472500718;-93.1743728780673,44.9927542500718]","[-93.1744508780673,-93.1743728780673,-93.1743728780673,-93.1744508780673,-93.1744508780673,NaN]","[44.9927542500718,44.9927542500718,44.9927472500718,44.9927472500718,44.9927542500718,NaN]",102,-93.17452594,44.99277836,-93.17444794,44.99277136
91,"[-93.1744475847302,44.9927405907618;-93.1743695847302,44.9927475907618]","[-93.1744475847302,-93.1743695847302,-93.1743695847302,-93.1744475847302,-93.1744475847302,NaN]","[44.9927475907618,44.9927475907618,44.9927405907618,44.9927405907618,44.9927475907618,NaN]",103,-93.17452594,44.99277136,-93.17444794,44.99276436
92,"[-93.1744473576035,44.9927335907618;-93.1743693576035,44.9927405907618]","[-93.1744473576035,-93.1743693576035,-93.1743693576035,-93.1744473576035,-93.1744473576035,NaN]","[44.9927405907618,44.9927405907618,44.9927335907618,44.9927335907618,44.9927405907618,NaN]",104,-93.17452594,44.99276436,-93.17444794,44.99275736
93,"[-93.1744513323206,44.9927262500718;-93.1743733323206,44.9927332500718]","[-93.1744513323206,-93.1743733323206,-93.1743733323206,-93.1744513323206,-93.1744513323206,NaN]","[44.9927332500718,44.9927332500718,44.9927262500718,44.9927262500718,44.9927332500718,NaN]",105,-93.17452594,44.99275736,-93.17444794,44.99275036
94,"[-93.1744514458840,44.9927192500718;-93.1743734458840,44.9927262500718]","[-93.1744514458840,-93.1743734458840,-93.1743734458840,-93.1744514458840,-93.1744514458840,NaN]","[44.9927262500718,44.9927262500718,44.9927192500718,44.9927192500718,44.9927262500718,NaN]",106,-93.17452594,44.99275036,-93.17444794,44.99274336
95,"[-93.1744515594473,44.9927120229451;-93.1743735594473,44.9927190229451]","[-93.1744515594473,-93.1743735594473,-93.1743735594473,-93.1744515594473,-93.1744515594473,NaN]","[44.9927190229451,44.9927190229451,44.9927120229451,44.9927120229451,44.9927190229451,NaN]",107,-93.17452594,44.99274336,-93.17444794,44.99273636
96,"[-93.1744509916306,44.9927051365084;-93.1743729916306,44.9927121365084]","[-93.1744509916306,-93.1743729916306,-93.1743729916306,-93.1744509916306,-93.1744509916306,NaN]","[44.9927121365084,44.9927121365084,44.9927051365084,44.9927051365084,44.9927121365084,NaN]",108,-93.17452594,44.99273636,-93.17444794,44.99272936
97,"[-93.1743757171509,44.9930309567347;-93.1742977171509,44.9930379567347]","[-93.1743757171509,-93.1742977171509,-93.1742977171509,-93.1743757171509,-93.1743757171509,NaN]","[44.9930379567347,44.9930379567347,44.9930309567347,44.9930309567347,44.9930379567347,NaN]",121,-93.17444794,44.99306536,-93.17436994,44.99305836
98,"[-93.1743749222075,44.9930240702981;-93.1742969222075,44.9930310702981]","[-93.1743749222075,-93.1742969222075,-93.1742969222075,-93.1743749222075,-93.1743749222075,NaN]","[44.9930310702981,44.9930310702981,44.9930240702981,44.9930240702981,44.9930310702981,NaN]",122,-93.17444794,44.99305836,-93.17436994,44.99305136
99,"[-93.1743729916306,44.9930171838614;-93.1742949916306,44.9930241838614]","[-93.1743729916306,-93.1742949916306,-93.1742949916306,-93.1743729916306,-93.1743729916306,NaN]","[44.9930241838614,44.9930241838614,44.9930171838614,44.9930171838614,44.9930241838614,NaN]",123,-93.17444794,44.99305136,-93.17436994,44.99304436
100,"[-93.1743729916306,44.9930102974248;-93.1742949916306,44.9930172974248]","[-93.1743729916306,-93.1742949916306,-93.1742949916306,-93.1743729916306,-93.1743729916306,NaN]","[44.9930172974248,44.9930172974248,44.9930102974248,44.9930102974248,44.9930172974248,NaN]",124,-93.17444794,44.99304436,-93.17436994,44.99303736
101,"[-93.1743724238139,44.9930034109881;-93.1742944238139,44.9930104109881]","[-93.1743724238139,-93.1742944238139,-93.1742944238139,-93.1743724238139,-93.1743724238139,NaN]","[44.9930104109881,44.9930104109881,44.9930034109881,44.9930034109881,44.9930104109881,NaN]",125,-93.17444794,44.99303736,-93.17436994,44.99303036
102,"[-93.1743734458840,44.9929967516782;-93.1742954458840,44.9930037516781]","[-93.1743734458840,-93.1742954458840,-93.1742954458840,-93.1743734458840,-93.1743734458840,NaN]","[44.9930037516781,44.9930037516781,44.9929967516782,44.9929967516782,44.9930037516781,NaN]",126,-93.17444794,44.99303036,-93.17436994,44.99302336
103,"[-93.1743732187573,44.9929902059315;-93.1742952187573,44.9929972059315]","[-93.1743732187573,-93.1742952187573,-93.1742952187573,-93.1743732187573,-93.1743732187573,NaN]","[44.9929972059315,44.9929972059315,44.9929902059315,44.9929902059315,44.9929972059315,NaN]",127,-93.17444794,44.99302336,-93.17436994,44.99301636
104,"[-93.1743719695605,44.9929832059315;-93.1742939695605,44.9929902059315]","[-93.1743719695605,-93.1742939695605,-93.1742939695605,-93.1743719695605,-93.1743719695605,NaN]","[44.9929902059315,44.9929902059315,44.9929832059315,44.9929832059315,44.9929902059315,NaN]",128,-93.17444794,44.99301636,-93.17436994,44.99300936
105,"[-93.1743724238139,44.9929763194949;-93.1742944238139,44.9929833194949]","[-93.1743724238139,-93.1742944238139,-93.1742944238139,-93.1743724238139,-93.1743724238139,NaN]","[44.9929833194949,44.9929833194949,44.9929763194949,44.9929763194949,44.9929833194949,NaN]",129,-93.17444794,44.99300936,-93.17436994,44.99300236
106,"[-93.1743724238139,44.9929695466216;-93.1742944238139,44.9929765466216]","[-93.1743724238139,-93.1742944238139,-93.1742944238139,-93.1743724238139,-93.1743724238139,NaN]","[44.9929765466216,44.9929765466216,44.9929695466216,44.9929695466216,44.9929765466216,NaN]",130,-93.17444794,44.99300236,-93.17436994,44.99299536
107,"[-93.1743721966872,44.9929627737483;-93.1742941966872,44.9929697737483]","[-93.1743721966872,-93.1742941966872,-93.1742941966872,-93.1743721966872,-93.1743721966872,NaN]","[44.9929697737483,44.9929697737483,44.9929627737483,44.9929627737483,44.9929697737483,NaN]",131,-93.17444794,44.99299536,-93.17436994,44.99298836
108,"[-93.1743718559971,44.9929560008750;-93.1742938559971,44.9929630008750]","[-93.1743718559971,-93.1742938559971,-93.1742938559971,-93.1743718559971,-93.1743718559971,NaN]","[44.9929630008750,44.9929630008750,44.9929560008750,44.9929560008750,44.9929630008750,NaN]",132,-93.17444794,44.99298836,-93.17436994,44.99298136
109,"[-93.1743721966872,44.9929492280017;-93.1742941966872,44.9929562280016]","[-93.1743721966872,-93.1742941966872,-93.1742941966872,-93.1743721966872,-93.1743721966872,NaN]","[44.9929562280016,44.9929562280016,44.9929492280017,44.9929492280017,44.9929562280016,NaN]",133,-93.17444794,44.99298136,-93.17436994,44.99297436
110,"[-93.1743726509406,44.9929417737483;-93.1742946509406,44.9929487737483]","[-93.1743726509406,-93.1742946509406,-93.1742946509406,-93.1743726509406,-93.1743726509406,NaN]","[44.9929487737483,44.9929487737483,44.9929417737483,44.9929417737483,44.9929487737483,NaN]",134,-93.17444794,44.99297436,-93.17436994,44.99296736
111,"[-93.1743719695605,44.9929348873116;-93.1742939695605,44.9929418873116]","[-93.1743719695605,-93.1742939695605,-93.1742939695605,-93.1743719695605,-93.1743719695605,NaN]","[44.9929418873116,44.9929418873116,44.9929348873116,44.9929348873116,44.9929418873116,NaN]",135,-93.17444794,44.99296736,-93.17436994,44.99296036
112,"[-93.1743721966872,44.9929278873116;-93.1742941966872,44.9929348873116]","[-93.1743721966872,-93.1742941966872,-93.1742941966872,-93.1743721966872,-93.1743721966872,NaN]","[44.9929348873116,44.9929348873116,44.9929278873116,44.9929278873116,44.9929348873116,NaN]",136,-93.17444794,44.99296036,-93.17436994,44.99295336
113,"[-93.1743719695605,44.9929211144383;-93.1742939695605,44.9929281144383]","[-93.1743719695605,-93.1742939695605,-93.1742939695605,-93.1743719695605,-93.1743719695605,NaN]","[44.9929281144383,44.9929281144383,44.9929211144383,44.9929211144383,44.9929281144383,NaN]",137,-93.17444794,44.99295336,-93.17436994,44.99294636
114,"[-93.1743725373772,44.9929145686917;-93.1742945373772,44.9929215686917]","[-93.1743725373772,-93.1742945373772,-93.1742945373772,-93.1743725373772,-93.1743725373772,NaN]","[44.9929215686917,44.9929215686917,44.9929145686917,44.9929145686917,44.9929215686917,NaN]",138,-93.17444794,44.99294636,-93.17436994,44.99293936
115,"[-93.1743714017438,44.9929090450152;-93.1742934017438,44.9929160450152]","[-93.1743714017438,-93.1742934017438,-93.1742934017438,-93.1743714017438,-93.1743714017438,NaN]","[44.9929160450152,44.9929160450152,44.9929090450152,44.9929090450152,44.9929160450152,NaN]",139,-93.17444794,44.99293936,-93.17436994,44.99293236
116,"[-93.1743711746171,44.9929020450152;-93.1742931746171,44.9929090450152]","[-93.1743711746171,-93.1742931746171,-93.1742931746171,-93.1743711746171,-93.1743711746171,NaN]","[44.9929090450152,44.9929090450152,44.9929020450152,44.9929020450152,44.9929090450152,NaN]",140,-93.17444794,44.99293236,-93.17436994,44.99292536
117,"[-93.1743746950808,44.9928950450152;-93.1742966950808,44.9929020450152]","[-93.1743746950808,-93.1742966950808,-93.1742966950808,-93.1743746950808,-93.1743746950808,NaN]","[44.9929020450152,44.9929020450152,44.9928950450152,44.9928950450152,44.9929020450152,NaN]",141,-93.17444794,44.99292536,-93.17436994,44.99291836
118,"[-93.1743750357708,44.9928873636351;-93.1742970357708,44.9928943636351]","[-93.1743750357708,-93.1742970357708,-93.1742970357708,-93.1743750357708,-93.1743750357708,NaN]","[44.9928943636351,44.9928943636351,44.9928873636351,44.9928873636351,44.9928943636351,NaN]",142,-93.17444794,44.99291836,-93.17436994,44.99291136
119,"[-93.1743740137007,44.9928807043251;-93.1742960137007,44.9928877043251]","[-93.1743740137007,-93.1742960137007,-93.1742960137007,-93.1743740137007,-93.1743740137007,NaN]","[44.9928877043251,44.9928877043251,44.9928807043251,44.9928807043251,44.9928877043251,NaN]",143,-93.17444794,44.99291136,-93.17436994,44.99290436
120,"[-93.1743734458840,44.9928734771985;-93.1742954458840,44.9928804771985]","[-93.1743734458840,-93.1742954458840,-93.1742954458840,-93.1743734458840,-93.1743734458840,NaN]","[44.9928804771985,44.9928804771985,44.9928734771985,44.9928734771985,44.9928804771985,NaN]",144,-93.17444794,44.99290436,-93.17436994,44.99289736
121,"[-93.1743760578410,44.9928664771985;-93.1742980578410,44.9928734771985]","[-93.1743760578410,-93.1742980578410,-93.1742980578410,-93.1743760578410,-93.1743760578410,NaN]","[44.9928734771985,44.9928734771985,44.9928664771985,44.9928664771985,44.9928734771985,NaN]",145,-93.17444794,44.99289736,-93.17436994,44.99289036
122,"[-93.1743760578410,44.9928595907618;-93.1742980578409,44.9928665907618]","[-93.1743760578410,-93.1742980578409,-93.1742980578409,-93.1743760578410,-93.1743760578410,NaN]","[44.9928665907618,44.9928665907618,44.9928595907618,44.9928595907618,44.9928665907618,NaN]",146,-93.17444794,44.99289036,-93.17436994,44.99288336
123,"[-93.1743717424338,44.9928525907618;-93.1742937424338,44.9928595907618]","[-93.1743717424338,-93.1742937424338,-93.1742937424338,-93.1743717424338,-93.1743717424338,NaN]","[44.9928595907618,44.9928595907618,44.9928525907618,44.9928525907618,44.9928595907618,NaN]",147,-93.17444794,44.99288336,-93.17436994,44.99287636
124,"[-93.1743728780673,44.9928455907618;-93.1742948780673,44.9928525907618]","[-93.1743728780673,-93.1742948780673,-93.1742948780673,-93.1743728780673,-93.1743728780673,NaN]","[44.9928525907618,44.9928525907618,44.9928455907618,44.9928455907618,44.9928525907618,NaN]",148,-93.17444794,44.99287636,-93.17436994,44.99286936
125,"[-93.1743742408274,44.9928384771985;-93.1742962408274,44.9928454771985]","[-93.1743742408274,-93.1742962408274,-93.1742962408274,-93.1743742408274,-93.1743742408274,NaN]","[44.9928454771985,44.9928454771985,44.9928384771985,44.9928384771985,44.9928454771985,NaN]",149,-93.17444794,44.99286936,-93.17436994,44.99286236
126,"[-93.1743744679541,44.9928317043252;-93.1742964679541,44.9928387043251]","[-93.1743744679541,-93.1742964679541,-93.1742964679541,-93.1743744679541,-93.1743744679541,NaN]","[44.9928387043251,44.9928387043251,44.9928317043252,44.9928317043252,44.9928387043251,NaN]",150,-93.17444794,44.99286236,-93.17436994,44.99285536
127,"[-93.1743720831238,44.9928251585785;-93.1742940831238,44.9928321585785]","[-93.1743720831238,-93.1742940831238,-93.1742940831238,-93.1743720831238,-93.1743720831238,NaN]","[44.9928321585785,44.9928321585785,44.9928251585785,44.9928251585785,44.9928321585785,NaN]",151,-93.17444794,44.99285536,-93.17436994,44.99284836
128,"[-93.1743707203637,44.9928179314518;-93.1742927203637,44.9928249314518]","[-93.1743707203637,-93.1742927203637,-93.1742927203637,-93.1743707203637,-93.1743707203637,NaN]","[44.9928249314518,44.9928249314518,44.9928179314518,44.9928179314518,44.9928249314518,NaN]",152,-93.17444794,44.99284836,-93.17436994,44.99284136
129,"[-93.1743744679541,44.9928110450152;-93.1742964679541,44.9928180450152]","[-93.1743744679541,-93.1742964679541,-93.1742964679541,-93.1743744679541,-93.1743744679541,NaN]","[44.9928180450152,44.9928180450152,44.9928110450152,44.9928110450152,44.9928180450152,NaN]",153,-93.17444794,44.99284136,-93.17436994,44.99283436
130,"[-93.1743735594473,44.9928038178885;-93.1742955594473,44.9928108178885]","[-93.1743735594473,-93.1742955594473,-93.1742955594473,-93.1743735594473,-93.1743735594473,NaN]","[44.9928108178885,44.9928108178885,44.9928038178885,44.9928038178885,44.9928108178885,NaN]",154,-93.17444794,44.99283436,-93.17436994,44.99282736
131,"[-93.1743708339270,44.9927968178885;-93.1742928339270,44.9928038178885]","[-93.1743708339270,-93.1742928339270,-93.1742928339270,-93.1743708339270,-93.1743708339270,NaN]","[44.9928038178885,44.9928038178885,44.9927968178885,44.9927968178885,44.9928038178885,NaN]",155,-93.17444794,44.99282736,-93.17436994,44.99282036
132,"[-93.1743704932370,44.9927895907618;-93.1742924932370,44.9927965907618]","[-93.1743704932370,-93.1742924932370,-93.1742924932370,-93.1743704932370,-93.1743704932370,NaN]","[44.9927965907618,44.9927965907618,44.9927895907618,44.9927895907618,44.9927965907618,NaN]",156,-93.17444794,44.99282036,-93.17436994,44.99281336
133,"[-93.1743742408274,44.9927824771985;-93.1742962408274,44.9927894771985]","[-93.1743742408274,-93.1742962408274,-93.1742962408274,-93.1743742408274,-93.1743742408274,NaN]","[44.9927894771985,44.9927894771985,44.9927824771985,44.9927824771985,44.9927894771985,NaN]",157,-93.17444794,44.99281336,-93.17436994,44.99280636
134,"[-93.1743746950808,44.9927754771985;-93.1742966950808,44.9927824771985]","[-93.1743746950808,-93.1742966950808,-93.1742966950808,-93.1743746950808,-93.1743746950808,NaN]","[44.9927824771985,44.9927824771985,44.9927754771985,44.9927754771985,44.9927824771985,NaN]",158,-93.17444794,44.99280636,-93.17436994,44.99279936
135,"[-93.1743725373772,44.9927684771985;-93.1742945373772,44.9927754771985]","[-93.1743725373772,-93.1742945373772,-93.1742945373772,-93.1743725373772,-93.1743725373772,NaN]","[44.9927754771985,44.9927754771985,44.9927684771985,44.9927684771985,44.9927754771985,NaN]",159,-93.17444794,44.99279936,-93.17436994,44.99279236
136,"[-93.1743708339270,44.9927612500718;-93.1742928339270,44.9927682500718]","[-93.1743708339270,-93.1742928339270,-93.1742928339270,-93.1743708339270,-93.1743708339270,NaN]","[44.9927682500718,44.9927682500718,44.9927612500718,44.9927612500718,44.9927682500718,NaN]",160,-93.17444794,44.99279236,-93.17436994,44.99278536
137,"[-93.1743750357708,44.9927543636351;-93.1742970357708,44.9927613636351]","[-93.1743750357708,-93.1742970357708,-93.1742970357708,-93.1743750357708,-93.1743750357708,NaN]","[44.9927613636351,44.9927613636351,44.9927543636351,44.9927543636351,44.9927613636351,NaN]",161,-93.17444794,44.99278536,-93.17436994,44.99277836
138,"[-93.1743733323206,44.9927475907618;-93.1742953323206,44.9927545907618]","[-93.1743733323206,-93.1742953323206,-93.1742953323206,-93.1743733323206,-93.1743733323206,NaN]","[44.9927545907618,44.9927545907618,44.9927475907618,44.9927475907618,44.9927545907618,NaN]",162,-93.17444794,44.99277836,-93.17436994,44.99277136
139,"[-93.1743701525469,44.9927410450152;-93.1742921525469,44.9927480450152]","[-93.1743701525469,-93.1742921525469,-93.1742921525469,-93.1743701525469,-93.1743701525469,NaN]","[44.9927480450152,44.9927480450152,44.9927410450152,44.9927410450152,44.9927480450152,NaN]",163,-93.17444794,44.99277136,-93.17436994,44.99276436
140,"[-93.1743702661103,44.9927340450152;-93.1742922661103,44.9927410450152]","[-93.1743702661103,-93.1742922661103,-93.1742922661103,-93.1743702661103,-93.1743702661103,NaN]","[44.9927410450152,44.9927410450152,44.9927340450152,44.9927340450152,44.9927410450152,NaN]",164,-93.17444794,44.99276436,-93.17436994,44.99275736
