Fields,BoundingBox,X,Y,id,left,top,right,bottom
252,"[-93.1730166835025,44.9940089754369;-93.1729416835025,44.9940159754368]","[-93.1730166835025,-93.1729416835025,-93.1729416835025,-93.1730166835025,-93.1730166835025,NaN]","[44.9940159754368,44.9940159754368,44.9940089754369,44.9940089754369,44.9940159754368,NaN]",257,-93.17302304,44.99402182,44.99402182,44.99401482
253,"[-93.1730229958235,44.9940017798321;-93.1729479958235,44.9940087798320]","[-93.1730229958235,-93.1729479958235,-93.1729479958235,-93.1730229958235,-93.1730229958235,NaN]","[44.9940087798320,44.9940087798320,44.9940017798321,44.9940017798321,44.9940087798320,NaN]",258,-93.17302304,44.99401482,44.99401482,44.99400782
254,"[-93.1730229958235,44.9939947813571;-93.1729479958235,44.9940017813571]","[-93.1730229958235,-93.1729479958235,-93.1729479958235,-93.1730229958235,-93.1730229958235,NaN]","[44.9940017813571,44.9940017813571,44.9939947813571,44.9939947813571,44.9940017813571,NaN]",259,-93.17302304,44.99400782,44.99400782,44.99400082
255,"[-93.1730161413026,44.9939879829670;-93.1729411413026,44.9939949829670]","[-93.1730161413026,-93.1729411413026,-93.1729411413026,-93.1730161413026,-93.1730161413026,NaN]","[44.9939949829670,44.9939949829670,44.9939879829670,44.9939879829670,44.9939949829670,NaN]",260,-93.17302304,44.99400082,44.99400082,44.99399382
256,"[-93.1730159699088,44.9939808972701;-93.1729409699088,44.9939878972701]","[-93.1730159699088,-93.1729409699088,-93.1729409699088,-93.1730159699088,-93.1730159699088,NaN]","[44.9939878972701,44.9939878972701,44.9939808972701,44.9939808972701,44.9939878972701,NaN]",261,-93.17302304,44.99399382,44.99399382,44.99398682
257,"[-93.1730266152123,44.9939739844921;-93.1729516152123,44.9939809844921]","[-93.1730266152123,-93.1729516152123,-93.1729516152123,-93.1730266152123,-93.1730266152123,NaN]","[44.9939809844921,44.9939809844921,44.9939739844921,44.9939739844921,44.9939809844921,NaN]",262,-93.17302304,44.99398682,44.99398682,44.99397982
258,"[-93.1730225397809,44.9939672727576;-93.1729475397809,44.9939742727576]","[-93.1730225397809,-93.1729475397809,-93.1729475397809,-93.1730225397809,-93.1730225397809,NaN]","[44.9939742727576,44.9939742727576,44.9939672727576,44.9939672727576,44.9939742727576,NaN]",263,-93.17302304,44.99397982,44.99397982,44.99397282
259,"[-93.1730154513425,44.9939601028888;-93.1729404513425,44.9939671028888]","[-93.1730154513425,-93.1729404513425,-93.1729404513425,-93.1730154513425,-93.1730154513425,NaN]","[44.9939671028888,44.9939671028888,44.9939601028888,44.9939601028888,44.9939671028888,NaN]",264,-93.17302304,44.99397282,44.99397282,44.99396582
260,"[-93.1730155597253,44.9939532879132;-93.1729405597253,44.9939602879132]","[-93.1730155597253,-93.1729405597253,-93.1729405597253,-93.1730155597253,-93.1730155597253,NaN]","[44.9939602879132,44.9939602879132,44.9939532879132,44.9939532879132,44.9939602879132,NaN]",265,-93.17302304,44.99396582,44.99396582,44.99395882
261,"[-93.1730227379350,44.9939458235712;-93.1729477379350,44.9939528235712]","[-93.1730227379350,-93.1729477379350,-93.1729477379350,-93.1730227379350,-93.1730227379350,NaN]","[44.9939528235712,44.9939528235712,44.9939458235712,44.9939458235712,44.9939528235712,NaN]",266,-93.17302304,44.99395882,44.99395882,44.99395182
262,"[-93.1730221675865,44.9939389341404;-93.1729471675865,44.9939459341404]","[-93.1730221675865,-93.1729471675865,-93.1729471675865,-93.1730221675865,-93.1730221675865,NaN]","[44.9939459341404,44.9939459341404,44.9939389341404,44.9939389341404,44.9939459341404,NaN]",267,-93.17302304,44.99395182,44.99395182,44.99394482
263,"[-93.1730155467561,44.9939318812507;-93.1729405467561,44.9939388812507]","[-93.1730155467561,-93.1729405467561,-93.1729405467561,-93.1730155467561,-93.1730155467561,NaN]","[44.9939388812507,44.9939388812507,44.9939318812507,44.9939318812507,44.9939388812507,NaN]",268,-93.17302304,44.99394482,44.99394482,44.99393782
264,"[-93.1730155021532,44.9939247832460;-93.1729405021532,44.9939317832460]","[-93.1730155021532,-93.1729405021532,-93.1729405021532,-93.1730155021532,-93.1730155021532,NaN]","[44.9939317832460,44.9939317832460,44.9939247832460,44.9939247832460,44.9939317832460,NaN]",269,-93.17302304,44.99393782,44.99393782,44.99393082
265,"[-93.1730214891361,44.9939178743819;-93.1729464891361,44.9939248743819]","[-93.1730214891361,-93.1729464891361,-93.1729464891361,-93.1730214891361,-93.1730214891361,NaN]","[44.9939248743819,44.9939248743819,44.9939178743819,44.9939178743819,44.9939248743819,NaN]",270,-93.17302304,44.99393082,44.99393082,44.99392382
266,"[-93.1730215127810,44.9939107642717;-93.1729465127810,44.9939177642717]","[-93.1730215127810,-93.1729465127810,-93.1729465127810,-93.1730215127810,-93.1730215127810,NaN]","[44.9939177642717,44.9939177642717,44.9939107642717,44.9939107642717,44.9939177642717,NaN]",271,-93.17302304,44.99392382,44.99392382,44.99391682
267,"[-93.1730166829360,44.9939038040430;-93.1729416829360,44.9939108040430]","[-93.1730166829360,-93.1729416829360,-93.1729416829360,-93.1730166829360,-93.1730166829360,NaN]","[44.9939108040430,44.9939108040430,44.9939038040430,44.9939038040430,44.9939108040430,NaN]",272,-93.17302304,44.99391682,44.99391682,44.99390982
268,"[-93.1730165624477,44.9938967677266;-93.1729415624478,44.9939037677266]","[-93.1730165624477,-93.1729415624478,-93.1729415624478,-93.1730165624477,-93.1730165624477,NaN]","[44.9939037677266,44.9939037677266,44.9938967677266,44.9938967677266,44.9939037677266,NaN]",273,-93.17302304,44.99390982,44.99390982,44.99390282
269,"[-93.1730197010165,44.9938897808903;-93.1729447010165,44.9938967808903]","[-93.1730197010165,-93.1729447010165,-93.1729447010165,-93.1730197010165,-93.1730197010165,NaN]","[44.9938967808903,44.9938967808903,44.9938897808903,44.9938897808903,44.9938967808903,NaN]",274,-93.17302304,44.99390282,44.99390282,44.99389582
270,"[-93.1730199035600,44.9938826767408;-93.1729449035600,44.9938896767408]","[-93.1730199035600,-93.1729449035600,-93.1729449035600,-93.1730199035600,-93.1730199035600,NaN]","[44.9938896767408,44.9938896767408,44.9938826767408,44.9938826767408,44.9938896767408,NaN]",275,-93.17302304,44.99389582,44.99389582,44.99388882
271,"[-93.1730148577844,44.9938756767408;-93.1729398577844,44.9938826767408]","[-93.1730148577844,-93.1729398577844,-93.1729398577844,-93.1730148577844,-93.1730148577844,NaN]","[44.9938826767408,44.9938826767408,44.9938756767408,44.9938756767408,44.9938826767408,NaN]",276,-93.17302304,44.99388882,44.99388882,44.99388182
272,"[-93.1730149389201,44.9938686646353;-93.1729399389201,44.9938756646353]","[-93.1730149389201,-93.1729399389201,-93.1729399389201,-93.1730149389201,-93.1730149389201,NaN]","[44.9938756646353,44.9938756646353,44.9938686646353,44.9938686646353,44.9938756646353,NaN]",277,-93.17302304,44.99388182,44.99388182,44.99387482
273,"[-93.1730213134651,44.9938615659709;-93.1729463134651,44.9938685659709]","[-93.1730213134651,-93.1729463134651,-93.1729463134651,-93.1730213134651,-93.1730213134651,NaN]","[44.9938685659709,44.9938685659709,44.9938615659709,44.9938615659709,44.9938685659709,NaN]",278,-93.17302304,44.99387482,44.99387482,44.99386782
274,"[-93.1730212035572,44.9938545659010;-93.1729462035572,44.9938615659010]","[-93.1730212035572,-93.1729462035572,-93.1729462035572,-93.1730212035572,-93.1730212035572,NaN]","[44.9938615659010,44.9938615659010,44.9938545659010,44.9938545659010,44.9938615659010,NaN]",279,-93.17302304,44.99386782,44.99386782,44.99386082
275,"[-93.1730148552291,44.9938479753415;-93.1729398552291,44.9938549753415]","[-93.1730148552291,-93.1729398552291,-93.1729398552291,-93.1730148552291,-93.1730148552291,NaN]","[44.9938549753415,44.9938549753415,44.9938479753415,44.9938479753415,44.9938549753415,NaN]",280,-93.17302304,44.99386082,44.99386082,44.99385382
276,"[-93.1730147126629,44.9938410746691;-93.1729397126629,44.9938480746691]","[-93.1730147126629,-93.1729397126629,-93.1729397126629,-93.1730147126629,-93.1730147126629,NaN]","[44.9938480746691,44.9938480746691,44.9938410746691,44.9938410746691,44.9938480746691,NaN]",281,-93.17302304,44.99385382,44.99385382,44.99384682
277,"[-93.1730223730685,44.9938337197758;-93.1729473730685,44.9938407197758]","[-93.1730223730685,-93.1729473730685,-93.1729473730685,-93.1730223730685,-93.1730223730685,NaN]","[44.9938407197758,44.9938407197758,44.9938337197758,44.9938337197758,44.9938407197758,NaN]",282,-93.17302304,44.99384682,44.99384682,44.99383982
278,"[-93.1730220212255,44.9938267903171;-93.1729470212255,44.9938337903171]","[-93.1730220212255,-93.1729470212255,-93.1729470212255,-93.1730220212255,-93.1730220212255,NaN]","[44.9938337903171,44.9938337903171,44.9938267903171,44.9938267903171,44.9938337903171,NaN]",283,-93.17302304,44.99383982,44.99383982,44.99383282
279,"[-93.1730166194648,44.9938198707252;-93.1729416194648,44.9938268707252]","[-93.1730166194648,-93.1729416194648,-93.1729416194648,-93.1730166194648,-93.1730166194648,NaN]","[44.9938268707252,44.9938268707252,44.9938198707252,44.9938198707252,44.9938268707252,NaN]",284,-93.17302304,44.99383282,44.99383282,44.99382582
280,"[-93.1730167598604,44.9938132875712;-93.1729417598604,44.9938202875712]","[-93.1730167598604,-93.1729417598604,-93.1729417598604,-93.1730167598604,-93.1730167598604,NaN]","[44.9938202875712,44.9938202875712,44.9938132875712,44.9938132875712,44.9938202875712,NaN]",285,-93.17302304,44.99382582,44.99382582,44.99381882
281,"[-93.1730254154570,44.9938060080162;-93.1729504154570,44.9938130080162]","[-93.1730254154570,-93.1729504154570,-93.1729504154570,-93.1730254154570,-93.1730254154570,NaN]","[44.9938130080162,44.9938130080162,44.9938060080162,44.9938060080162,44.9938130080162,NaN]",286,-93.17302304,44.99381882,44.99381882,44.99381182
282,"[-93.1730245684939,44.9937988548533;-93.1729495684940,44.9938058548533]","[-93.1730245684939,-93.1729495684940,-93.1729495684940,-93.1730245684939,-93.1730245684939,NaN]","[44.9938058548533,44.9938058548533,44.9937988548533,44.9937988548533,44.9938058548533,NaN]",287,-93.17302304,44.99381182,44.99381182,44.99380482
283,"[-93.1730169529755,44.9937917762197;-93.1729419529755,44.9937987762197]","[-93.1730169529755,-93.1729419529755,-93.1729419529755,-93.1730169529755,-93.1730169529755,NaN]","[44.9937987762197,44.9937987762197,44.9937917762197,44.9937917762197,44.9937987762197,NaN]",288,-93.17302304,44.99380482,44.99380482,44.99379782
284,"[-93.1730171578823,44.9937848850693;-93.1729421578823,44.9937918850693]","[-93.1730171578823,-93.1729421578823,-93.1729421578823,-93.1730171578823,-93.1730171578823,NaN]","[44.9937918850693,44.9937918850693,44.9937848850693,44.9937848850693,44.9937918850693,NaN]",289,-93.17302304,44.99379782,44.99379782,44.99379082
285,"[-93.1730242815451,44.9937779608473;-93.1729492815451,44.9937849608473]","[-93.1730242815451,-93.1729492815451,-93.1729492815451,-93.1730242815451,-93.1730242815451,NaN]","[44.9937849608473,44.9937849608473,44.9937779608473,44.9937779608473,44.9937849608473,NaN]",290,-93.17302304,44.99379082,44.99379082,44.99378382
286,"[-93.1730243947310,44.9937709642944;-93.1729493947310,44.9937779642944]","[-93.1730243947310,-93.1729493947310,-93.1729493947310,-93.1730243947310,-93.1730243947310,NaN]","[44.9937779642944,44.9937779642944,44.9937709642944,44.9937709642944,44.9937779642944,NaN]",291,-93.17302304,44.99378382,44.99378382,44.99377682
287,"[-93.1730201168794,44.9937639642944;-93.1729451168794,44.9937709642944]","[-93.1730201168794,-93.1729451168794,-93.1729451168794,-93.1730201168794,-93.1730201168794,NaN]","[44.9937709642944,44.9937709642944,44.9937639642944,44.9937639642944,44.9937709642944,NaN]",292,-93.17302304,44.99377682,44.99377682,44.99376982
288,"[-93.1730205944995,44.9937571516822;-93.1729455944995,44.9937641516822]","[-93.1730205944995,-93.1729455944995,-93.1729455944995,-93.1730205944995,-93.1730205944995,NaN]","[44.9937641516822,44.9937641516822,44.9937571516822,44.9937571516822,44.9937641516822,NaN]",293,-93.17302304,44.99376982,44.99376982,44.99376282
289,"[-93.1729463076209,44.9940864217218;-93.1728713076209,44.9940934217218]","[-93.1729463076209,-93.1728713076209,-93.1728713076209,-93.1729463076209,-93.1729463076209,NaN]","[44.9940934217218,44.9940934217218,44.9940864217218,44.9940864217218,44.9940934217218,NaN]",295,-93.17294804,44.99409882,44.99409882,44.99409182
290,"[-93.1729464506953,44.9940795644607;-93.1728714506953,44.9940865644607]","[-93.1729464506953,-93.1728714506953,-93.1728714506953,-93.1729464506953,-93.1729464506953,NaN]","[44.9940865644607,44.9940865644607,44.9940795644607,44.9940795644607,44.9940865644607,NaN]",296,-93.17294804,44.99409182,44.99409182,44.99408482
291,"[-93.1729415926212,44.9940721351838;-93.1728665926212,44.9940791351838]","[-93.1729415926212,-93.1728665926212,-93.1728665926212,-93.1729415926212,-93.1729415926212,NaN]","[44.9940791351838,44.9940791351838,44.9940721351838,44.9940721351838,44.9940791351838,NaN]",297,-93.17294804,44.99408482,44.99408482,44.99407782
292,"[-93.1729414634602,44.9940651161397;-93.1728664634602,44.9940721161397]","[-93.1729414634602,-93.1728664634602,-93.1728664634602,-93.1729414634602,-93.1729414634602,NaN]","[44.9940721161397,44.9940721161397,44.9940651161397,44.9940651161397,44.9940721161397,NaN]",298,-93.17294804,44.99407782,44.99407782,44.99407082
293,"[-93.1729469664973,44.9940576336061;-93.1728719664973,44.9940646336061]","[-93.1729469664973,-93.1728719664973,-93.1728719664973,-93.1729469664973,-93.1729469664973,NaN]","[44.9940646336061,44.9940646336061,44.9940576336061,44.9940576336061,44.9940646336061,NaN]",299,-93.17294804,44.99407082,44.99407082,44.99406382
294,"[-93.1729472635540,44.9940506604876;-93.1728722635540,44.9940576604876]","[-93.1729472635540,-93.1728722635540,-93.1728722635540,-93.1729472635540,-93.1729472635540,NaN]","[44.9940576604876,44.9940576604876,44.9940506604876,44.9940506604876,44.9940576604876,NaN]",300,-93.17294804,44.99406382,44.99406382,44.99405682
295,"[-93.1729411877032,44.9940436973057;-93.1728661877032,44.9940506973057]","[-93.1729411877032,-93.1728661877032,-93.1728661877032,-93.1729411877032,-93.1729411877032,NaN]","[44.9940506973057,44.9940506973057,44.9940436973057,44.9940436973057,44.9940506973057,NaN]",301,-93.17294804,44.99405682,44.99405682,44.99404982
296,"[-93.1729411797063,44.9940368414743;-93.1728661797063,44.9940438414743]","[-93.1729411797063,-93.1728661797063,-93.1728661797063,-93.1729411797063,-93.1729411797063,NaN]","[44.9940438414743,44.9940438414743,44.9940368414743,44.9940368414743,44.9940438414743,NaN]",302,-93.17294804,44.99404982,44.99404982,44.99404282
297,"[-93.1729487018026,44.9940298922237;-93.1728737018026,44.9940368922237]","[-93.1729487018026,-93.1728737018026,-93.1728737018026,-93.1729487018026,-93.1729487018026,NaN]","[44.9940368922237,44.9940368922237,44.9940298922237,44.9940298922237,44.9940368922237,NaN]",303,-93.17294804,44.99404282,44.99404282,44.99403582
298,"[-93.1729467563077,44.9940230863034;-93.1728717563077,44.9940300863034]","[-93.1729467563077,-93.1728717563077,-93.1728717563077,-93.1729467563077,-93.1729467563077,NaN]","[44.9940300863034,44.9940300863034,44.9940230863034,44.9940230863034,44.9940300863034,NaN]",304,-93.17294804,44.99403582,44.99403582,44.99402882
299,"[-93.1729415800741,44.9940159579178;-93.1728665800741,44.9940229579178]","[-93.1729415800741,-93.1728665800741,-93.1728665800741,-93.1729415800741,-93.1729415800741,NaN]","[44.9940229579178,44.9940229579178,44.9940159579178,44.9940159579178,44.9940229579178,NaN]",305,-93.17294804,44.99402882,44.99402882,44.99402182
300,"[-93.1729414888607,44.9940089161878;-93.1728664888607,44.9940159161878]","[-93.1729414888607,-93.1728664888607,-93.1728664888607,-93.1729414888607,-93.1729414888607,NaN]","[44.9940159161878,44.9940159161878,44.9940089161878,44.9940089161878,44.9940159161878,NaN]",306,-93.17294804,44.99402182,44.99402182,44.99401482
301,"[-93.1729494652486,44.9940016917718;-93.1728744652486,44.9940086917718]","[-93.1729494652486,-93.1728744652486,-93.1728744652486,-93.1729494652486,-93.1729494652486,NaN]","[44.9940086917718,44.9940086917718,44.9940016917718,44.9940016917718,44.9940086917718,NaN]",307,-93.17294804,44.99401482,44.99401482,44.99400782
302,"[-93.1729489004065,44.9939948668073;-93.1728739004065,44.9940018668073]","[-93.1729489004065,-93.1728739004065,-93.1728739004065,-93.1729489004065,-93.1729489004065,NaN]","[44.9940018668073,44.9940018668073,44.9939948668073,44.9939948668073,44.9940018668073,NaN]",308,-93.17294804,44.99400782,44.99400782,44.99400082
303,"[-93.1729417104733,44.9939880351510;-93.1728667104733,44.9939950351510]","[-93.1729417104733,-93.1728667104733,-93.1728667104733,-93.1729417104733,-93.1729417104733,NaN]","[44.9939950351510,44.9939950351510,44.9939880351510,44.9939880351510,44.9939950351510,NaN]",309,-93.17294804,44.99400082,44.99400082,44.99399382
304,"[-93.1729419580420,44.9939813781855;-93.1728669580420,44.9939883781855]","[-93.1729419580420,-93.1728669580420,-93.1728669580420,-93.1729419580420,-93.1729419580420,NaN]","[44.9939883781855,44.9939883781855,44.9939813781855,44.9939813781855,44.9939883781855,NaN]",310,-93.17294804,44.99399382,44.99399382,44.99398682
305,"[-93.1729478370069,44.9939744744628;-93.1728728370069,44.9939814744628]","[-93.1729478370069,-93.1728728370069,-93.1728728370069,-93.1729478370069,-93.1729478370069,NaN]","[44.9939814744628,44.9939814744628,44.9939744744628,44.9939744744628,44.9939814744628,NaN]",311,-93.17294804,44.99398682,44.99398682,44.99397982
306,"[-93.1729469830861,44.9939675707401;-93.1728719830861,44.9939745707401]","[-93.1729469830861,-93.1728719830861,-93.1728719830861,-93.1729469830861,-93.1729469830861,NaN]","[44.9939745707401,44.9939745707401,44.9939675707401,44.9939675707401,44.9939745707401,NaN]",312,-93.17294804,44.99397982,44.99397982,44.99397282
